Order_ID,Order_Date,Delivery_Date,Customer_ID,Region,City,Courier_Partner,Product_Category,Order_Value,Delivery_Days,Delivery_Status
ORD104489,2023-08-19,2023-08-26,CUST6941,West,Mumbai,India Post,Beauty,17658.55,7,Delayed
ORD104490,2023-06-11,2023-06-14,CUST7904,South,Bangalore,Ecom Express,Fashion,4671.65,3,On-Time
ORD104491,2023-12-11,2023-12-13,CUST6328,North,Delhi,India Post,Beauty,42890.56,2,On-Time
ORD104492,2023-11-03,2023-11-09,CUST4532,North,Delhi,Delhivery,Home,9884.69,6,Delayed
ORD104493,2023-07-20,2023-07-23,CUST7855,South,Chennai,DTDC,Fashion,37563.06,3,On-Time
ORD104494,2023-10-29,2023-11-06,CUST3461,North,Delhi,India Post,Electronics,31761.26,8,Delayed
ORD104495,2023-03-26,2023-04-04,CUST9333,West,Pune,DTDC,Sports,12329.34,9,Delayed
ORD104496,2023-01-25,2023-01-31,CUST4576,West,Pune,Ecom Express,Home,33598.39,6,Delayed
ORD104497,2023-04-07,2023-04-15,CUST1982,East,Bhubaneswar,DTDC,Electronics,2658.1,8,Delayed
ORD104498,2023-12-07,2023-12-13,CUST8306,South,Bangalore,DTDC,Beauty,32446.74,6,Delayed
ORD104499,2023-06-19,2023-06-21,CUST6063,South,Chennai,Blue Dart,Electronics,24231.99,2,On-Time
ORD104500,2023-08-25,2023-08-31,CUST5702,East,Kolkata,DTDC,Beauty,32067.26,6,Delayed
ORD104501,2023-07-13,2023-07-14,CUST2065,South,Chennai,Ecom Express,Sports,14609.76,1,On-Time
ORD104502,2023-06-21,2023-06-27,CUST4342,South,Chennai,Delhivery,Home,6493.83,6,Delayed
ORD104503,2023-06-10,2023-06-13,CUST9187,West,Mumbai,Ecom Express,Sports,18639.32,3,On-Time
ORD104504,2023-07-22,2023-07-25,CUST6360,East,Bhubaneswar,DTDC,Sports,18366.07,3,On-Time
ORD104505,2023-07-30,2023-08-05,CUST7474,North,Delhi,Delhivery,Beauty,37325.79,6,Delayed
ORD104506,2023-05-20,2023-05-23,CUST3095,East,Kolkata,India Post,Sports,8407.91,3,On-Time
ORD104507,2023-06-16,2023-06-19,CUST4243,North,Lucknow,DTDC,Beauty,45931.55,3,On-Time
ORD104508,2023-08-21,2023-08-28,CUST3358,East,Kolkata,Blue Dart,Beauty,2731.16,7,Delayed
ORD104509,2023-08-08,2023-08-15,CUST8973,South,Bangalore,India Post,Beauty,2788.8,7,Delayed
ORD104510,2023-03-21,2023-03-27,CUST3434,North,Delhi,India Post,Sports,39068.58,6,Delayed
ORD104511,2023-06-09,2023-06-16,CUST2424,West,Mumbai,Delhivery,Fashion,30564.1,7,Delayed
ORD104512,2023-12-11,2023-12-17,CUST8086,East,Bhubaneswar,Blue Dart,Fashion,28071.1,6,Delayed
ORD104513,2023-12-13,2023-12-19,CUST4480,East,Bhubaneswar,India Post,Electronics,46096.82,6,Delayed
ORD104514,2023-12-04,2023-12-06,CUST1824,West,Pune,Delhivery,Beauty,23166.41,2,On-Time
ORD104515,2023-08-13,2023-08-19,CUST6056,East,Bhubaneswar,DTDC,Beauty,49036.83,6,Delayed
ORD104516,2023-12-19,2023-12-21,CUST6067,East,Bhubaneswar,Ecom Express,Electronics,34160.36,2,On-Time
ORD104517,2023-04-18,2023-04-24,CUST6357,East,Kolkata,Ecom Express,Home,45318.38,6,Delayed
ORD104518,2023-06-21,2023-06-24,CUST4020,East,Bhubaneswar,Delhivery,Beauty,8675.78,3,On-Time
ORD104519,2023-07-13,2023-07-15,CUST3602,South,Bangalore,DTDC,Fashion,16706.02,2,On-Time
ORD104520,2023-09-07,2023-09-09,CUST3713,North,Lucknow,Delhivery,Beauty,46129.69,2,On-Time
ORD104521,2023-08-31,2023-09-03,CUST5150,West,Pune,Blue Dart,Fashion,39157.39,3,On-Time
ORD104522,2023-11-23,2023-11-30,CUST5886,North,Lucknow,DTDC,Electronics,2775.66,7,Delayed
ORD104523,2023-11-03,2023-11-07,CUST7485,East,Bhubaneswar,India Post,Electronics,49025.87,4,On-Time
ORD104524,2023-03-28,2023-03-31,CUST3775,East,Bhubaneswar,Delhivery,Sports,34922.15,3,On-Time
ORD104525,2023-05-20,2023-05-23,CUST6901,West,Pune,Ecom Express,Fashion,34168.95,3,On-Time
ORD104526,2023-02-12,2023-02-18,CUST5910,East,Bhubaneswar,Delhivery,Home,21145.85,6,Delayed
ORD104527,2023-05-20,2023-05-23,CUST9920,North,Delhi,Delhivery,Fashion,43506.94,3,On-Time
ORD104528,2023-01-15,2023-01-18,CUST4333,North,Delhi,DTDC,Beauty,29488.04,3,On-Time
ORD104529,2023-09-10,2023-09-16,CUST3584,West,Mumbai,Delhivery,Sports,27776.2,6,Delayed
ORD104530,2023-03-23,2023-03-26,CUST3955,West,Mumbai,India Post,Fashion,5242.11,3,On-Time
ORD104531,2023-01-16,2023-01-24,CUST4192,North,Delhi,DTDC,Electronics,18508.72,8,Delayed
ORD104532,2023-05-05,2023-05-12,CUST1079,West,Pune,Delhivery,Fashion,34105.02,7,Delayed
ORD104533,2023-10-31,2023-11-06,CUST7986,East,Kolkata,India Post,Electronics,9587.75,6,Delayed
ORD104534,2023-09-05,2023-09-08,CUST5012,North,Delhi,India Post,Home,30417.56,3,On-Time
ORD104535,2023-02-20,2023-02-22,CUST1225,East,Bhubaneswar,Blue Dart,Home,20243.22,2,On-Time
ORD104536,2023-01-04,2023-01-10,CUST6615,East,Kolkata,Delhivery,Electronics,47585.27,6,Delayed
ORD104537,2023-04-19,2023-04-25,CUST4583,West,Mumbai,Ecom Express,Home,26715.16,6,Delayed
ORD104538,2023-09-19,2023-09-22,CUST5988,West,Pune,India Post,Electronics,15974.5,3,On-Time
ORD104539,2023-08-11,2023-08-14,CUST8408,East,Kolkata,Blue Dart,Electronics,44946.51,3,On-Time
ORD104540,2023-01-06,2023-01-08,CUST1872,North,Delhi,Blue Dart,Fashion,45352.62,2,On-Time
ORD104541,2023-01-24,2023-02-01,CUST2868,East,Kolkata,Ecom Express,Sports,46688.05,8,Delayed
ORD104542,2023-04-02,2023-04-03,CUST4517,West,Mumbai,India Post,Electronics,1737.85,1,On-Time
ORD104543,2023-04-02,2023-04-04,CUST4062,South,Bangalore,Blue Dart,Fashion,34320.43,2,On-Time
ORD104544,2023-12-31,2024-01-07,CUST2830,South,Bangalore,DTDC,Electronics,44260.76,7,Delayed
ORD104545,2023-02-20,2023-02-23,CUST4524,South,Chennai,Delhivery,Fashion,26692.04,3,On-Time
ORD104546,2023-03-27,2023-04-02,CUST8306,West,Pune,Delhivery,Electronics,37590.35,6,Delayed
ORD104547,2023-09-16,2023-09-18,CUST7740,North,Lucknow,Ecom Express,Beauty,39835.94,2,On-Time
ORD104548,2023-03-11,2023-03-19,CUST5203,West,Mumbai,India Post,Electronics,16988.09,8,Delayed
ORD104549,2023-03-28,2023-03-30,CUST5896,South,Bangalore,Delhivery,Fashion,8970.27,2,On-Time
ORD104550,2023-02-12,2023-02-16,CUST6914,South,Chennai,DTDC,Electronics,14504.21,4,On-Time
ORD104551,2023-04-12,2023-04-19,CUST6281,North,Lucknow,Delhivery,Electronics,33404.8,7,Delayed
ORD104552,2023-06-13,2023-06-20,CUST9018,North,Lucknow,Blue Dart,Fashion,27613.55,7,Delayed
ORD104553,2023-08-17,2023-08-23,CUST1113,North,Lucknow,Blue Dart,Beauty,22878.17,6,Delayed
ORD104554,2023-10-14,2023-10-16,CUST1660,East,Kolkata,Ecom Express,Beauty,19938.82,2,On-Time
ORD104555,2023-06-23,2023-06-26,CUST8239,West,Mumbai,DTDC,Electronics,4668.43,3,On-Time
ORD104556,2023-03-27,2023-03-29,CUST2930,South,Chennai,DTDC,Fashion,27650.65,2,On-Time
ORD104557,2023-12-20,2023-12-23,CUST2035,East,Kolkata,India Post,Home,5843.03,3,On-Time
ORD104558,2023-04-09,2023-04-15,CUST1647,North,Lucknow,Ecom Express,Beauty,26941.09,6,Delayed
ORD104559,2023-07-06,2023-07-09,CUST5475,North,Lucknow,India Post,Home,3678.69,3,On-Time
ORD104560,2023-09-01,2023-09-07,CUST8207,West,Mumbai,Blue Dart,Beauty,13940.07,6,Delayed
ORD104561,2023-10-18,2023-10-22,CUST5171,South,Chennai,Ecom Express,Electronics,8594.62,4,On-Time
ORD104562,2023-01-29,2023-02-04,CUST5037,South,Bangalore,DTDC,Home,27379.72,6,Delayed
ORD104563,2023-10-05,2023-10-08,CUST5495,West,Mumbai,Blue Dart,Electronics,5440.02,3,On-Time
ORD104564,2023-06-21,2023-06-28,CUST2166,East,Bhubaneswar,Delhivery,Beauty,23503.74,7,Delayed
ORD104565,2023-10-27,2023-11-02,CUST1639,West,Mumbai,DTDC,Beauty,37020.78,6,Delayed
ORD104566,2023-10-18,2023-10-21,CUST8916,North,Delhi,Blue Dart,Home,16889.76,3,On-Time
ORD104567,2023-08-27,2023-09-02,CUST5121,East,Kolkata,India Post,Fashion,33441.29,6,Delayed
ORD104568,2023-12-27,2024-01-04,CUST3227,West,Mumbai,DTDC,Sports,43761.79,8,Delayed
ORD104569,2023-06-15,2023-06-18,CUST3991,West,Mumbai,India Post,Home,31987.49,3,On-Time
ORD104570,2023-09-30,2023-10-06,CUST8513,South,Chennai,Delhivery,Home,35583.3,6,Delayed
ORD104571,2023-03-29,2023-04-01,CUST1260,East,Kolkata,DTDC,Home,35179.07,3,On-Time
ORD104572,2023-03-25,2023-04-02,CUST7941,East,Bhubaneswar,India Post,Sports,12512.59,8,Delayed
ORD104573,2023-04-11,2023-04-17,CUST8453,East,Bhubaneswar,Delhivery,Home,26918.92,6,Delayed
ORD104574,2023-05-08,2023-05-14,CUST4928,East,Kolkata,DTDC,Beauty,39905.19,6,Delayed
ORD104575,2023-11-05,2023-11-07,CUST8754,North,Lucknow,Delhivery,Beauty,8718.07,2,On-Time
ORD104576,2023-05-08,2023-05-09,CUST3589,South,Bangalore,Ecom Express,Home,44800.23,1,On-Time
ORD104577,2023-01-29,2023-02-06,CUST5289,West,Pune,Blue Dart,Fashion,13873.4,8,Delayed
ORD104578,2023-12-20,2023-12-23,CUST6625,West,Mumbai,DTDC,Fashion,13143.59,3,On-Time
ORD104579,2023-04-01,2023-04-05,CUST7874,West,Pune,DTDC,Fashion,40085.69,4,On-Time
ORD104580,2023-04-04,2023-04-11,CUST6948,West,Mumbai,DTDC,Electronics,14523.96,7,Delayed
ORD104581,2023-03-02,2023-03-08,CUST2724,East,Bhubaneswar,DTDC,Home,46733.76,6,Delayed
ORD104582,2023-08-28,2023-08-31,CUST3731,South,Chennai,DTDC,Sports,16956.27,3,On-Time
ORD104583,2023-02-11,2023-02-19,CUST7014,East,Bhubaneswar,India Post,Home,19238.99,8,Delayed
ORD104584,2023-02-08,2023-02-15,CUST3844,North,Delhi,India Post,Beauty,14018.98,7,Delayed
ORD104585,2023-05-09,2023-05-13,CUST3843,East,Bhubaneswar,India Post,Sports,43982.89,4,On-Time
ORD104586,2023-05-10,2023-05-14,CUST7138,South,Bangalore,DTDC,Sports,31106.89,4,On-Time
ORD104587,2023-11-27,2023-12-05,CUST2953,East,Kolkata,DTDC,Electronics,3527.19,8,Delayed
ORD104588,2023-05-14,2023-05-16,CUST3906,South,Bangalore,Delhivery,Fashion,42903.29,2,On-Time
ORD104589,2023-12-18,2023-12-20,CUST5261,West,Mumbai,DTDC,Beauty,40731.97,2,On-Time
ORD104590,2023-06-16,2023-06-23,CUST5912,East,Kolkata,India Post,Sports,5043.61,7,Delayed
ORD104591,2023-05-03,2023-05-09,CUST2163,East,Bhubaneswar,Ecom Express,Home,10676.61,6,Delayed
ORD104592,2023-05-18,2023-05-21,CUST7186,East,Kolkata,Blue Dart,Sports,19768.2,3,On-Time
ORD104593,2023-11-01,2023-11-02,CUST3409,East,Kolkata,Delhivery,Home,30553.23,1,On-Time
ORD104594,2023-02-02,2023-02-08,CUST2270,East,Bhubaneswar,Blue Dart,Electronics,19595.0,6,Delayed
ORD104595,2023-05-17,2023-05-23,CUST1036,South,Chennai,Blue Dart,Electronics,5820.31,6,Delayed
ORD104596,2023-03-13,2023-03-20,CUST1863,East,Kolkata,India Post,Electronics,581.56,7,Delayed
ORD104597,2023-04-06,2023-04-10,CUST9379,West,Pune,India Post,Sports,27286.11,4,On-Time
ORD104598,2023-04-27,2023-04-30,CUST5329,East,Kolkata,Ecom Express,Electronics,27932.12,3,On-Time
ORD104599,2023-12-26,2023-12-30,CUST7237,East,Bhubaneswar,India Post,Electronics,42598.11,4,On-Time
ORD104600,2023-11-13,2023-11-15,CUST2105,East,Bhubaneswar,Blue Dart,Home,8614.37,2,On-Time
ORD104601,2023-05-27,2023-06-04,CUST9000,North,Lucknow,India Post,Beauty,1185.1,8,Delayed
ORD104602,2023-03-28,2023-04-06,CUST6276,North,Lucknow,India Post,Home,29151.35,9,Delayed
ORD104603,2023-11-03,2023-11-07,CUST4495,East,Bhubaneswar,Blue Dart,Home,33155.06,4,On-Time
ORD104604,2023-09-08,2023-09-14,CUST8687,East,Kolkata,Blue Dart,Electronics,17330.7,6,Delayed
ORD104605,2023-12-04,2023-12-10,CUST2633,West,Mumbai,DTDC,Beauty,1285.52,6,Delayed
ORD104606,2023-01-21,2023-01-27,CUST5599,South,Bangalore,Delhivery,Sports,5617.16,6,Delayed
ORD104607,2023-04-28,2023-05-01,CUST9695,East,Kolkata,DTDC,Beauty,37232.69,3,On-Time
ORD104608,2023-07-02,2023-07-09,CUST7867,West,Pune,Delhivery,Beauty,21563.98,7,Delayed
ORD104609,2023-04-19,2023-04-21,CUST2341,South,Chennai,Ecom Express,Beauty,1346.01,2,On-Time
ORD104610,2023-03-29,2023-04-01,CUST7220,North,Delhi,Blue Dart,Fashion,19776.28,3,On-Time
ORD104611,2023-06-09,2023-06-10,CUST5545,West,Pune,Ecom Express,Sports,1655.3,1,On-Time
ORD104612,2023-06-26,2023-07-04,CUST7119,East,Kolkata,Blue Dart,Sports,31843.52,8,Delayed
ORD104613,2023-05-04,2023-05-06,CUST6420,South,Chennai,Delhivery,Beauty,38757.68,2,On-Time
ORD104614,2023-01-20,2023-01-26,CUST4661,West,Pune,Ecom Express,Home,38785.33,6,Delayed
ORD104615,2023-09-06,2023-09-08,CUST6410,West,Pune,Blue Dart,Home,36507.31,2,On-Time
ORD104616,2023-02-08,2023-02-15,CUST1841,North,Lucknow,Ecom Express,Sports,41557.76,7,Delayed
ORD104617,2023-02-12,2023-02-13,CUST3869,East,Bhubaneswar,Delhivery,Fashion,42669.94,1,On-Time
ORD104618,2023-11-15,2023-11-18,CUST9132,South,Chennai,DTDC,Fashion,10846.77,3,On-Time
ORD104619,2023-05-11,2023-05-18,CUST1623,East,Kolkata,India Post,Fashion,33406.29,7,Delayed
ORD104620,2023-08-13,2023-08-19,CUST3111,North,Lucknow,Delhivery,Home,28732.33,6,Delayed
ORD104621,2023-05-25,2023-05-29,CUST6582,North,Lucknow,Blue Dart,Home,11458.12,4,On-Time
ORD104622,2023-02-05,2023-02-11,CUST5057,East,Kolkata,Delhivery,Sports,43601.97,6,Delayed
ORD104623,2023-06-20,2023-06-28,CUST3745,North,Lucknow,DTDC,Home,6976.63,8,Delayed
ORD104624,2023-01-12,2023-01-20,CUST7678,South,Chennai,India Post,Beauty,39634.87,8,Delayed
ORD104625,2023-02-09,2023-02-13,CUST7265,North,Lucknow,Blue Dart,Fashion,22716.77,4,On-Time
ORD104626,2023-06-28,2023-07-04,CUST2080,West,Mumbai,Delhivery,Sports,2532.81,6,Delayed
ORD104627,2023-09-04,2023-09-06,CUST4791,North,Lucknow,India Post,Fashion,10515.45,2,On-Time
ORD104628,2023-02-01,2023-02-09,CUST7875,East,Bhubaneswar,DTDC,Electronics,26692.48,8,Delayed
ORD104629,2023-12-01,2023-12-04,CUST4263,West,Pune,India Post,Fashion,34010.69,3,On-Time
ORD104630,2023-02-14,2023-02-20,CUST7807,North,Delhi,Delhivery,Electronics,2055.05,6,Delayed
ORD104631,2023-09-06,2023-09-12,CUST7816,East,Bhubaneswar,Blue Dart,Beauty,39264.56,6,Delayed
ORD104632,2023-06-25,2023-07-02,CUST1953,West,Pune,DTDC,Home,17755.4,7,Delayed
ORD104633,2023-04-17,2023-04-20,CUST2819,North,Delhi,Delhivery,Home,10501.1,3,On-Time
ORD104634,2023-02-25,2023-03-03,CUST4850,West,Mumbai,DTDC,Fashion,28922.82,6,Delayed
ORD104635,2023-01-26,2023-01-27,CUST2347,East,Kolkata,India Post,Fashion,9835.32,1,On-Time
ORD104636,2023-04-16,2023-04-19,CUST1466,South,Bangalore,DTDC,Sports,16087.6,3,On-Time
ORD104637,2023-08-26,2023-08-28,CUST1232,North,Lucknow,DTDC,Beauty,7361.42,2,On-Time
ORD104638,2023-07-17,2023-07-23,CUST9307,South,Bangalore,DTDC,Electronics,37444.33,6,Delayed
ORD104639,2023-09-02,2023-09-03,CUST5008,South,Bangalore,Ecom Express,Beauty,47979.59,1,On-Time
ORD104640,2023-05-11,2023-05-18,CUST5618,East,Bhubaneswar,Delhivery,Sports,22953.78,7,Delayed
ORD104641,2023-01-28,2023-01-30,CUST3583,South,Chennai,Ecom Express,Fashion,17571.39,2,On-Time
ORD104642,2023-04-28,2023-04-30,CUST3634,East,Bhubaneswar,Blue Dart,Fashion,22970.56,2,On-Time
ORD104643,2023-07-11,2023-07-19,CUST5917,East,Bhubaneswar,Blue Dart,Sports,30328.01,8,Delayed
ORD104644,2023-11-05,2023-11-12,CUST5526,South,Bangalore,DTDC,Home,31434.57,7,Delayed
ORD104645,2023-06-10,2023-06-14,CUST6266,West,Pune,Delhivery,Home,49922.62,4,On-Time
ORD104646,2023-03-15,2023-03-21,CUST3559,North,Delhi,India Post,Electronics,48442.47,6,Delayed
ORD104647,2023-09-27,2023-09-30,CUST9226,South,Chennai,DTDC,Beauty,44583.68,3,On-Time
ORD104648,2023-10-29,2023-11-04,CUST5935,South,Chennai,Blue Dart,Home,38342.68,6,Delayed
ORD104649,2023-07-12,2023-07-18,CUST9029,South,Bangalore,Delhivery,Sports,34113.97,6,Delayed
ORD104650,2023-03-15,2023-03-17,CUST1938,East,Bhubaneswar,Ecom Express,Fashion,45425.54,2,On-Time
ORD104651,2023-12-20,2023-12-23,CUST5421,South,Bangalore,Blue Dart,Electronics,41518.45,3,On-Time
ORD104652,2023-12-25,2023-12-31,CUST5883,West,Mumbai,Delhivery,Electronics,20973.47,6,Delayed
ORD104653,2023-01-07,2023-01-14,CUST8887,East,Kolkata,Delhivery,Electronics,19574.39,7,Delayed
ORD104654,2023-06-15,2023-06-19,CUST4296,West,Pune,DTDC,Fashion,36019.11,4,On-Time
ORD104655,2023-03-06,2023-03-15,CUST6817,West,Pune,Blue Dart,Sports,17253.29,9,Delayed
ORD104656,2023-12-15,2023-12-21,CUST8669,North,Lucknow,Blue Dart,Sports,3976.7,6,Delayed
ORD104657,2023-02-26,2023-02-27,CUST5940,East,Bhubaneswar,Ecom Express,Beauty,4507.07,1,On-Time
ORD104658,2023-01-23,2023-01-29,CUST1231,East,Bhubaneswar,Ecom Express,Fashion,19706.48,6,Delayed
ORD104659,2023-06-24,2023-06-26,CUST4589,East,Bhubaneswar,DTDC,Beauty,6270.07,2,On-Time
ORD104660,2023-04-17,2023-04-20,CUST2222,East,Bhubaneswar,Ecom Express,Fashion,7019.09,3,On-Time
ORD104661,2023-09-19,2023-09-25,CUST3380,North,Lucknow,Delhivery,Electronics,29876.22,6,Delayed
ORD104662,2023-11-25,2023-11-27,CUST7354,East,Bhubaneswar,Ecom Express,Home,28123.13,2,On-Time
ORD104663,2023-10-24,2023-10-26,CUST7690,South,Chennai,Blue Dart,Sports,37806.38,2,On-Time
ORD104664,2023-04-12,2023-04-15,CUST1834,North,Lucknow,Ecom Express,Electronics,17701.47,3,On-Time
ORD104665,2023-05-14,2023-05-20,CUST2287,East,Bhubaneswar,Blue Dart,Fashion,9431.33,6,Delayed
ORD104666,2023-08-05,2023-08-12,CUST1163,North,Delhi,India Post,Electronics,7140.08,7,Delayed
ORD104667,2023-02-26,2023-03-02,CUST7967,South,Bangalore,Ecom Express,Sports,4978.6,4,On-Time
ORD104668,2023-05-05,2023-05-11,CUST7362,South,Bangalore,Ecom Express,Home,33534.17,6,Delayed
ORD104669,2023-01-03,2023-01-10,CUST8707,South,Bangalore,India Post,Electronics,20954.79,7,Delayed
ORD104670,2023-04-16,2023-04-19,CUST3723,East,Bhubaneswar,Blue Dart,Home,19883.85,3,On-Time
ORD104671,2023-11-08,2023-11-09,CUST1578,East,Kolkata,India Post,Home,44053.69,1,On-Time
ORD104672,2023-04-22,2023-04-29,CUST9581,West,Mumbai,Blue Dart,Electronics,11291.08,7,Delayed
ORD104673,2023-03-31,2023-04-01,CUST3086,East,Bhubaneswar,Ecom Express,Beauty,10747.43,1,On-Time
ORD104674,2023-12-16,2023-12-19,CUST3478,East,Bhubaneswar,Ecom Express,Electronics,6238.83,3,On-Time
ORD104675,2023-01-07,2023-01-09,CUST6398,West,Mumbai,Delhivery,Beauty,42918.9,2,On-Time
ORD104676,2023-09-16,2023-09-23,CUST2049,East,Bhubaneswar,Ecom Express,Electronics,28328.01,7,Delayed
ORD104677,2023-12-30,2024-01-02,CUST1491,North,Delhi,Blue Dart,Electronics,23598.32,3,On-Time
ORD104678,2023-04-18,2023-04-22,CUST5976,East,Bhubaneswar,DTDC,Fashion,19918.0,4,On-Time
ORD104679,2023-09-03,2023-09-06,CUST9444,North,Delhi,Delhivery,Fashion,21000.22,3,On-Time
ORD104680,2023-05-24,2023-05-27,CUST5556,South,Bangalore,DTDC,Beauty,30749.97,3,On-Time
ORD104681,2023-01-16,2023-01-22,CUST2763,West,Pune,DTDC,Home,31830.62,6,Delayed
ORD104682,2023-12-04,2023-12-12,CUST6407,North,Lucknow,Delhivery,Fashion,42348.49,8,Delayed
ORD104683,2023-08-01,2023-08-03,CUST5088,South,Bangalore,Blue Dart,Home,2848.09,2,On-Time
ORD104684,2023-01-28,2023-02-03,CUST7521,South,Chennai,Blue Dart,Beauty,39589.48,6,Delayed
ORD104685,2023-06-18,2023-06-25,CUST9279,North,Lucknow,Delhivery,Sports,4076.32,7,Delayed
ORD104686,2023-05-02,2023-05-08,CUST8648,East,Kolkata,Ecom Express,Electronics,16736.3,6,Delayed
ORD104687,2023-08-15,2023-08-21,CUST6767,South,Chennai,Blue Dart,Fashion,20297.96,6,Delayed
ORD104688,2023-08-14,2023-08-16,CUST7336,South,Chennai,India Post,Fashion,47960.94,2,On-Time
ORD104689,2023-02-25,2023-03-03,CUST3146,West,Pune,Delhivery,Sports,33487.29,6,Delayed
ORD104690,2023-10-16,2023-10-19,CUST5194,South,Chennai,Blue Dart,Home,9890.74,3,On-Time
ORD104691,2023-06-13,2023-06-19,CUST9885,South,Chennai,Ecom Express,Electronics,36230.58,6,Delayed
ORD104692,2023-10-02,2023-10-05,CUST1556,West,Pune,Delhivery,Electronics,38958.72,3,On-Time
ORD104693,2023-12-29,2024-01-01,CUST8267,West,Mumbai,Delhivery,Sports,17660.6,3,On-Time
ORD104694,2023-09-21,2023-09-23,CUST4084,North,Delhi,Blue Dart,Home,47984.06,2,On-Time
ORD104695,2023-07-16,2023-07-18,CUST1502,West,Mumbai,Blue Dart,Home,4804.54,2,On-Time
ORD104696,2023-08-01,2023-08-04,CUST9763,South,Chennai,Delhivery,Beauty,2199.71,3,On-Time
ORD104697,2023-01-22,2023-01-26,CUST4661,West,Pune,India Post,Fashion,1938.86,4,On-Time
ORD104698,2023-11-21,2023-11-23,CUST7994,East,Kolkata,Ecom Express,Fashion,1064.62,2,On-Time
ORD104699,2023-07-22,2023-07-28,CUST8271,West,Pune,Ecom Express,Beauty,8612.64,6,Delayed
ORD104700,2023-04-25,2023-04-27,CUST8536,South,Chennai,Blue Dart,Beauty,18399.06,2,On-Time
ORD104701,2023-11-24,2023-11-30,CUST4175,North,Delhi,DTDC,Home,24773.99,6,Delayed
ORD104702,2023-10-29,2023-11-06,CUST4997,South,Chennai,India Post,Home,19859.13,8,Delayed
ORD104703,2023-02-08,2023-02-15,CUST9727,South,Bangalore,Blue Dart,Home,13892.03,7,Delayed
ORD104704,2023-09-11,2023-09-18,CUST9234,East,Kolkata,Delhivery,Electronics,37875.14,7,Delayed
ORD104705,2023-08-08,2023-08-14,CUST3885,East,Kolkata,Ecom Express,Home,11011.09,6,Delayed
ORD104706,2023-08-05,2023-08-09,CUST1797,West,Pune,India Post,Home,49229.72,4,On-Time
ORD104707,2023-12-18,2023-12-24,CUST5814,North,Lucknow,Blue Dart,Home,1199.4,6,Delayed
ORD104708,2023-07-17,2023-07-24,CUST1419,North,Lucknow,Delhivery,Beauty,38544.04,7,Delayed
ORD104709,2023-02-06,2023-02-08,CUST6246,West,Mumbai,Ecom Express,Electronics,22811.86,2,On-Time
ORD104710,2023-05-12,2023-05-14,CUST4800,South,Bangalore,Delhivery,Beauty,14511.33,2,On-Time
ORD104711,2023-10-21,2023-10-28,CUST9702,East,Kolkata,Blue Dart,Home,5679.41,7,Delayed
ORD104712,2023-06-12,2023-06-19,CUST1217,West,Pune,Blue Dart,Sports,11342.24,7,Delayed
ORD104713,2023-06-29,2023-07-05,CUST2418,South,Chennai,Delhivery,Fashion,18243.86,6,Delayed
ORD104714,2023-10-26,2023-10-28,CUST5813,East,Kolkata,Delhivery,Sports,15361.46,2,On-Time
ORD104715,2023-03-27,2023-04-03,CUST1595,East,Bhubaneswar,India Post,Fashion,16018.92,7,Delayed
ORD104716,2023-12-16,2023-12-21,CUST8671,North,Delhi,DTDC,Sports,35630.67,5,On-Time
ORD104717,2023-07-19,2023-07-22,CUST9578,West,Mumbai,Ecom Express,Beauty,41653.85,3,On-Time
ORD104718,2023-10-23,2023-10-30,CUST8706,West,Mumbai,Ecom Express,Home,1326.41,7,Delayed
ORD104719,2023-10-09,2023-10-16,CUST4220,North,Lucknow,DTDC,Fashion,1556.69,7,Delayed
ORD104720,2023-07-28,2023-08-04,CUST7256,North,Delhi,Delhivery,Beauty,35429.38,7,Delayed
ORD104721,2023-05-05,2023-05-08,CUST6336,East,Kolkata,Blue Dart,Home,46703.54,3,On-Time
ORD104722,2023-03-02,2023-03-09,CUST8171,North,Delhi,India Post,Beauty,25713.06,7,Delayed
ORD104723,2023-08-18,2023-08-20,CUST3208,South,Chennai,Blue Dart,Sports,7261.46,2,On-Time
ORD104724,2023-01-18,2023-01-20,CUST6236,West,Mumbai,Ecom Express,Sports,48521.11,2,On-Time
ORD104725,2023-08-13,2023-08-14,CUST4427,South,Chennai,Blue Dart,Fashion,12292.24,1,On-Time
ORD104726,2023-08-02,2023-08-05,CUST3781,North,Lucknow,Blue Dart,Beauty,5982.83,3,On-Time
ORD104727,2023-05-17,2023-05-23,CUST8624,East,Bhubaneswar,Delhivery,Fashion,19211.25,6,Delayed
ORD104728,2023-02-02,2023-02-11,CUST6955,North,Lucknow,DTDC,Beauty,24092.93,9,Delayed
ORD104729,2023-02-18,2023-02-25,CUST8264,East,Bhubaneswar,DTDC,Beauty,18141.76,7,Delayed
ORD104730,2023-06-03,2023-06-04,CUST6294,West,Pune,Delhivery,Sports,26826.26,1,On-Time
ORD104731,2023-03-13,2023-03-19,CUST2687,East,Kolkata,Delhivery,Sports,18582.37,6,Delayed
ORD104732,2023-02-27,2023-03-01,CUST6641,South,Chennai,Blue Dart,Fashion,39473.65,2,On-Time
ORD104733,2023-02-08,2023-02-15,CUST7033,South,Chennai,DTDC,Beauty,24975.05,7,Delayed
ORD104734,2023-01-31,2023-02-02,CUST2109,East,Kolkata,Ecom Express,Sports,10512.54,2,On-Time
ORD104735,2023-10-26,2023-11-03,CUST9341,North,Lucknow,DTDC,Electronics,9285.13,8,Delayed
