Order_ID,Order_Date,Delivery_Date,Customer_ID,Region,City,Courier_Partner,Product_Category,Order_Value
ORD104040,2023-08-18,2023-08-22,CUST4537,East,Mumbai,Ecom Express,Beauty,48778.08
ORD104041,2023-08-17,2023-08-25,CUST7560,South,Chennai,DTDC,Beauty,11617.43
ORD104042,2023-07-14,2023-07-23,CUST3316,East,Kolkata,Delhivery,Beauty,26263.66
ORD104043,2023-08-09,2023-08-11,CUST4111,East,Chennai,Delhivery,Beauty,6744.59
ORD104044,2023-04-01,2023-04-04,CUST4847,West,Hyderabad,Ecom Express,Home,41787.3
ORD104045,2023-11-11,2023-11-20,CUST3035,South,Kolkata,Blue Dart,Home,36632.79
ORD104046,2023-09-08,2023-09-13,CUST6814,East,Hyderabad,Ecom Express,Beauty,49066.44
ORD104047,2023-06-16,2023-06-21,CUST1029,South,Bangalore,Blue Dart,Fashion,33391.57
ORD104048,2023-07-17,2023-07-23,CUST9266,North,Bangalore,Delhivery,Electronics,39433.12
ORD104049,2023-06-13,2023-06-22,CUST6682,East,Mumbai,Ecom Express,Electronics,41984.97
ORD104050,2023-11-04,2023-11-11,CUST9335,East,Hyderabad,Blue Dart,Home,13324.08
ORD104051,2023-05-05,2023-05-07,CUST2012,East,Bangalore,India Post,Home,35212.49
ORD104052,2023-11-26,2023-12-03,CUST3648,North,Mumbai,India Post,Fashion,47044.86
ORD104053,2023-08-02,2023-08-03,CUST3479,West,Hyderabad,India Post,Electronics,8161.5
ORD104054,2023-01-07,2023-01-14,CUST4503,West,Bangalore,India Post,Home,39950.08
ORD104055,2023-06-11,2023-06-12,CUST6131,East,Delhi,DTDC,Electronics,26010.42
ORD104056,2023-10-18,2023-10-21,CUST1274,South,Delhi,Ecom Express,Sports,49725.43
ORD104057,2023-09-08,2023-09-18,CUST2527,North,Delhi,Delhivery,Sports,47665.61
ORD104058,2023-12-08,2023-12-11,CUST7596,West,Bangalore,Delhivery,Fashion,7012.66
ORD104059,2023-12-20,2023-12-25,CUST6530,North,Chennai,DTDC,Beauty,19675.03
ORD104060,2023-08-12,2023-08-14,CUST5880,West,Hyderabad,DTDC,Electronics,27964.44
ORD104061,2023-02-27,2023-03-01,CUST5359,West,Mumbai,Ecom Express,Sports,39978.45
ORD104062,2023-02-08,2023-02-15,CUST8150,West,Chennai,Blue Dart,Electronics,23227.94
ORD104063,2023-06-19,2023-06-24,CUST7353,West,Hyderabad,Delhivery,Home,4982.53
ORD104064,2023-05-14,2023-05-20,CUST5018,North,Bangalore,Ecom Express,Fashion,8741.6
ORD104065,2023-03-07,2023-03-16,CUST5357,South,Bangalore,Delhivery,Electronics,45855.16
ORD104066,2023-02-21,2023-03-03,CUST7121,West,Kolkata,DTDC,Home,49345.34
ORD104067,2023-01-15,2023-01-17,CUST3947,West,Hyderabad,DTDC,Fashion,44905.8
ORD104068,2023-07-24,2023-08-01,CUST1275,West,Chennai,Blue Dart,Sports,9315.8
ORD104069,2023-07-08,2023-07-11,CUST4071,East,Delhi,Blue Dart,Home,24345.88
ORD104070,2023-05-26,2023-06-01,CUST5067,South,Delhi,Blue Dart,Home,2839.0
ORD104071,2023-01-26,2023-01-30,CUST8114,West,Hyderabad,Delhivery,Beauty,41689.19
ORD104072,2023-07-09,2023-07-19,CUST4108,South,Mumbai,DTDC,Beauty,443.79
ORD104073,2023-11-02,2023-11-03,CUST5542,North,Kolkata,DTDC,Electronics,35510.18
ORD104074,2023-04-08,2023-04-12,CUST1588,East,Bangalore,Ecom Express,Fashion,29999.78
ORD104075,2023-06-13,2023-06-19,CUST1060,West,Delhi,Ecom Express,Beauty,3278.41
ORD104076,2023-01-04,2023-01-14,CUST2598,North,Delhi,Ecom Express,Beauty,45893.67
ORD104077,2023-10-02,2023-10-10,CUST2749,North,Delhi,Blue Dart,Electronics,39932.65
ORD104078,2023-02-10,2023-02-13,CUST7467,South,Chennai,India Post,Home,5005.95
ORD104079,2023-07-01,2023-07-06,CUST9382,East,Bangalore,DTDC,Fashion,28387.18
ORD104080,2023-03-27,2023-04-02,CUST5819,North,Mumbai,India Post,Fashion,32897.19
ORD104081,2023-02-13,2023-02-14,CUST9136,East,Bangalore,India Post,Sports,20370.43
ORD104082,2023-10-27,2023-10-29,CUST8124,South,Kolkata,DTDC,Electronics,10238.27
ORD104083,2023-03-25,2023-03-28,CUST6368,North,Chennai,DTDC,Beauty,28637.68
ORD104084,2023-12-17,2023-12-19,CUST6810,West,Mumbai,Blue Dart,Sports,17556.37
ORD104085,2023-09-06,2023-09-14,CUST4672,North,Delhi,Ecom Express,Electronics,36300.17
ORD104086,2023-11-25,2023-12-04,CUST3068,South,Bangalore,Delhivery,Sports,42644.58
ORD104087,2023-06-12,2023-06-19,CUST3964,South,Kolkata,DTDC,Fashion,46837.15
ORD104088,2023-01-31,2023-02-06,CUST2658,South,Kolkata,Blue Dart,Home,10853.37
ORD104089,2023-11-12,2023-11-16,CUST9716,East,Delhi,Ecom Express,Home,13622.99
ORD104090,2023-12-19,2023-12-24,CUST5626,West,Kolkata,DTDC,Beauty,702.43
ORD104091,2023-03-25,2023-03-26,CUST7161,East,Bangalore,Delhivery,Home,27690.52
ORD104092,2023-04-26,2023-05-01,CUST2124,South,Delhi,Ecom Express,Sports,3679.66
ORD104093,2023-07-12,2023-07-19,CUST4558,South,Hyderabad,India Post,Fashion,36395.85
ORD104094,2023-09-17,2023-09-25,CUST9629,West,Chennai,India Post,Electronics,30855.28
ORD104095,2023-02-15,2023-02-16,CUST4355,West,Mumbai,Blue Dart,Sports,4543.9
ORD104096,2023-03-16,2023-03-24,CUST4919,West,Delhi,Blue Dart,Fashion,18817.68
ORD104097,2023-08-29,2023-09-03,CUST5537,North,Delhi,Ecom Express,Sports,21087.51
ORD104098,2023-11-01,2023-11-10,CUST6170,North,Bangalore,Delhivery,Electronics,11564.6
ORD104099,2023-12-15,2023-12-19,CUST7491,East,Mumbai,Blue Dart,Fashion,39610.8
ORD104100,2023-04-29,2023-05-03,CUST9666,West,Kolkata,DTDC,Home,5770.04
ORD104101,2023-11-07,2023-11-15,CUST2446,East,Mumbai,India Post,Electronics,45571.31
ORD104102,2023-01-17,2023-01-24,CUST5663,South,Kolkata,Delhivery,Sports,40712.7
ORD104103,2023-09-16,2023-09-17,CUST1483,South,Mumbai,Ecom Express,Electronics,47694.72
ORD104104,2023-12-14,2023-12-15,CUST1357,North,Bangalore,Delhivery,Electronics,24317.26
ORD104105,2023-02-10,2023-02-12,CUST5679,North,Delhi,India Post,Home,9143.59
ORD104106,2023-01-03,2023-01-09,CUST6113,West,Delhi,India Post,Sports,36299.54
ORD104107,2023-11-13,2023-11-15,CUST4716,East,Delhi,India Post,Fashion,34300.34
ORD104108,2023-04-19,2023-04-24,CUST6168,East,Mumbai,Ecom Express,Electronics,31011.14
ORD104109,2023-04-09,2023-04-10,CUST4708,South,Bangalore,Ecom Express,Electronics,14257.78
ORD104110,2023-12-11,2023-12-12,CUST2646,West,Bangalore,Blue Dart,Fashion,39432.23
ORD104111,2023-05-14,2023-05-15,CUST7749,North,Hyderabad,India Post,Electronics,21587.0
ORD104112,2023-02-20,2023-02-22,CUST9201,West,Bangalore,India Post,Sports,49416.95
ORD104113,2023-04-20,2023-04-24,CUST3176,East,Bangalore,DTDC,Home,19053.04
ORD104114,2023-10-05,2023-10-09,CUST8108,East,Mumbai,India Post,Beauty,1187.45
ORD104115,2023-09-04,2023-09-09,CUST1246,South,Hyderabad,India Post,Electronics,39561.26
ORD104116,2023-11-28,2023-12-03,CUST6142,South,Hyderabad,India Post,Home,19213.57
ORD104117,2023-03-01,2023-03-10,CUST1393,South,Chennai,India Post,Electronics,49530.11
ORD104118,2023-10-05,2023-10-14,CUST8630,East,Hyderabad,Delhivery,Fashion,39460.51
ORD104119,2023-08-14,2023-08-15,CUST5606,East,Chennai,DTDC,Electronics,42050.64
ORD104120,2023-05-17,2023-05-24,CUST2256,South,Delhi,DTDC,Electronics,24507.98
ORD104121,2023-08-10,2023-08-15,CUST4730,South,Bangalore,Blue Dart,Fashion,41516.68
ORD104122,2023-10-09,2023-10-18,CUST5962,South,Delhi,India Post,Fashion,23256.84
ORD104123,2023-02-14,2023-02-16,CUST2019,West,Bangalore,DTDC,Home,41899.13
ORD104124,2023-09-03,2023-09-10,CUST9698,South,Mumbai,Blue Dart,Fashion,36856.89
ORD104125,2023-08-13,2023-08-15,CUST1867,East,Chennai,Ecom Express,Sports,36605.1
ORD104126,2023-09-23,2023-10-01,CUST5857,East,Chennai,India Post,Sports,47210.08
ORD104127,2023-09-24,2023-09-30,CUST1285,South,Bangalore,Blue Dart,Home,49686.05
ORD104128,2023-07-29,2023-08-03,CUST5610,East,Delhi,Ecom Express,Beauty,40151.36
ORD104129,2023-04-28,2023-04-30,CUST5522,East,Mumbai,Delhivery,Sports,41934.8
ORD104130,2023-04-13,2023-04-18,CUST7702,East,Mumbai,India Post,Electronics,29289.11
ORD104131,2023-05-06,2023-05-14,CUST6640,West,Kolkata,Delhivery,Electronics,24437.75
ORD104132,2023-10-24,2023-10-25,CUST8231,North,Hyderabad,India Post,Beauty,14439.67
ORD104133,2023-10-13,2023-10-20,CUST6823,East,Bangalore,DTDC,Electronics,11952.43
ORD104134,2023-09-27,2023-10-05,CUST4240,North,Delhi,India Post,Electronics,40752.26
ORD104135,2023-10-26,2023-11-04,CUST4787,North,Kolkata,DTDC,Fashion,37949.49
ORD104136,2023-08-15,2023-08-21,CUST8633,East,Chennai,India Post,Sports,33235.55
ORD104137,2023-01-12,2023-01-15,CUST1740,North,Hyderabad,DTDC,Electronics,36854.27
ORD104138,2023-03-13,2023-03-14,CUST2374,North,Hyderabad,Ecom Express,Beauty,45294.2
ORD104139,2023-09-13,2023-09-21,CUST1009,North,Hyderabad,Ecom Express,Fashion,37062.24
ORD104140,2023-11-15,2023-11-21,CUST1714,East,Mumbai,Ecom Express,Beauty,29771.2
ORD104141,2023-05-17,2023-05-19,CUST4474,West,Chennai,India Post,Beauty,5233.14
ORD104142,2023-05-01,2023-05-08,CUST1396,East,Mumbai,Delhivery,Electronics,39941.49
ORD104143,2023-04-03,2023-04-04,CUST7512,South,Chennai,Blue Dart,Home,449.51
ORD104144,2023-12-04,2023-12-05,CUST2876,East,Kolkata,Blue Dart,Fashion,9286.45
ORD104145,2023-06-22,2023-06-23,CUST8437,North,Mumbai,Ecom Express,Electronics,30391.3
ORD104146,2023-03-19,2023-03-24,CUST8899,South,Bangalore,Blue Dart,Fashion,35013.51
ORD104147,2023-05-08,2023-05-18,CUST2843,North,Hyderabad,Ecom Express,Beauty,1198.93
ORD104148,2023-11-11,2023-11-13,CUST8698,West,Hyderabad,DTDC,Sports,46213.79
ORD104149,2023-01-18,2023-01-27,CUST5306,West,Bangalore,Delhivery,Electronics,16990.9
ORD104150,2023-06-08,2023-06-10,CUST1580,South,Bangalore,DTDC,Fashion,31774.95
ORD104151,2023-06-08,2023-06-13,CUST7385,South,Hyderabad,DTDC,Home,19406.11
ORD104152,2023-04-11,2023-04-18,CUST1674,East,Delhi,Blue Dart,Electronics,28399.91
ORD104153,2023-02-13,2023-02-15,CUST1616,South,Hyderabad,Ecom Express,Beauty,30144.08
ORD104154,2023-07-07,2023-07-09,CUST6390,South,Delhi,DTDC,Sports,40327.83
ORD104155,2023-05-24,2023-05-27,CUST3225,North,Hyderabad,Blue Dart,Sports,23195.28
ORD104156,2023-06-19,2023-06-29,CUST9204,North,Mumbai,DTDC,Fashion,17420.1
ORD104157,2023-08-07,2023-08-13,CUST1624,South,Bangalore,Blue Dart,Beauty,27573.45
ORD104158,2023-04-27,2023-05-07,CUST1244,West,Mumbai,Ecom Express,Fashion,40681.64
ORD104159,2023-11-21,2023-11-22,CUST9221,West,Bangalore,India Post,Home,33009.42
ORD104160,2023-08-19,2023-08-29,CUST8544,South,Kolkata,Delhivery,Home,26830.4
ORD104161,2023-04-25,2023-04-30,CUST3279,West,Mumbai,Delhivery,Electronics,44988.48
ORD104162,2023-11-21,2023-11-23,CUST6949,East,Bangalore,Delhivery,Beauty,9613.09
ORD104163,2023-12-12,2023-12-16,CUST6982,South,Mumbai,Blue Dart,Home,20334.17
ORD104164,2023-02-13,2023-02-20,CUST4454,South,Bangalore,Blue Dart,Home,39095.76
ORD104165,2023-05-10,2023-05-14,CUST4207,East,Mumbai,Blue Dart,Electronics,41933.57
ORD104166,2023-11-21,2023-11-27,CUST6380,North,Bangalore,Blue Dart,Home,5664.97
ORD104167,2023-05-29,2023-06-06,CUST7022,South,Mumbai,India Post,Sports,10583.87
ORD104168,2023-09-25,2023-10-05,CUST3905,West,Chennai,DTDC,Home,48993.86
ORD104169,2023-03-01,2023-03-09,CUST4824,West,Mumbai,Ecom Express,Sports,49127.76
ORD104170,2023-10-04,2023-10-09,CUST7405,West,Kolkata,Ecom Express,Home,6517.18
ORD104171,2023-11-30,2023-12-08,CUST3529,South,Kolkata,Ecom Express,Sports,8511.58
ORD104172,2023-03-12,2023-03-20,CUST4369,South,Kolkata,India Post,Home,35978.33
ORD104173,2023-02-05,2023-02-10,CUST7669,South,Delhi,Delhivery,Electronics,26831.4
ORD104174,2023-06-11,2023-06-16,CUST4820,East,Chennai,Delhivery,Fashion,33175.01
ORD104175,2023-02-06,2023-02-08,CUST1820,West,Hyderabad,India Post,Sports,23537.78
ORD104176,2023-05-31,2023-06-02,CUST8712,South,Delhi,DTDC,Beauty,36581.28
ORD104177,2023-05-31,2023-06-06,CUST2481,North,Bangalore,DTDC,Fashion,19299.17
ORD104178,2023-06-05,2023-06-15,CUST9514,South,Mumbai,DTDC,Home,2446.06
ORD104179,2023-02-27,2023-03-05,CUST6524,East,Bangalore,India Post,Sports,30132.12
ORD104180,2023-12-06,2023-12-12,CUST2300,South,Hyderabad,Blue Dart,Home,22964.86
ORD104181,2023-09-17,2023-09-25,CUST2699,North,Hyderabad,India Post,Sports,41228.09
ORD104182,2023-04-12,2023-04-22,CUST3365,North,Mumbai,Blue Dart,Sports,688.75
ORD104183,2023-09-07,2023-09-11,CUST7630,South,Chennai,Delhivery,Sports,11239.97
ORD104184,2023-06-04,2023-06-11,CUST2416,East,Bangalore,India Post,Sports,29589.92
ORD104185,2023-09-17,2023-09-20,CUST7666,East,Bangalore,Delhivery,Sports,18954.07
ORD104186,2023-03-24,2023-03-25,CUST8757,North,Delhi,India Post,Electronics,4771.52
ORD104187,2023-09-06,2023-09-08,CUST5600,North,Chennai,Blue Dart,Beauty,10424.3
ORD104188,2023-08-18,2023-08-26,CUST4483,North,Kolkata,Delhivery,Sports,49193.79
ORD104189,2023-03-22,2023-03-25,CUST9864,East,Bangalore,Ecom Express,Electronics,40698.99
ORD104190,2023-12-23,2023-12-25,CUST7872,East,Mumbai,Blue Dart,Sports,49609.8
ORD104191,2023-11-13,2023-11-23,CUST7291,North,Bangalore,Blue Dart,Beauty,12571.71
ORD104192,2023-10-04,2023-10-09,CUST7321,East,Bangalore,Ecom Express,Fashion,25566.77
ORD104193,2023-10-05,2023-10-09,CUST7816,West,Mumbai,Ecom Express,Fashion,41199.19
ORD104194,2023-09-28,2023-10-04,CUST6162,South,Chennai,Delhivery,Fashion,29474.91
ORD104195,2023-05-07,2023-05-11,CUST9587,North,Kolkata,Delhivery,Home,13401.6
ORD104196,2023-09-10,2023-09-20,CUST5874,South,Hyderabad,Blue Dart,Beauty,21556.34
ORD104197,2023-01-26,2023-01-28,CUST8048,West,Hyderabad,DTDC,Fashion,2477.12
ORD104198,2023-08-22,2023-09-01,CUST1388,North,Bangalore,Blue Dart,Home,28369.51
ORD104199,2023-10-30,2023-11-01,CUST4821,South,Hyderabad,Delhivery,Fashion,45619.94
ORD104200,2023-09-01,2023-09-11,CUST3762,North,Kolkata,DTDC,Sports,13907.95
ORD104201,2023-08-15,2023-08-19,CUST1958,South,Chennai,Blue Dart,Home,33788.49
ORD104202,2023-10-31,2023-11-08,CUST5301,North,Kolkata,Ecom Express,Home,11483.43
ORD104203,2023-12-10,2023-12-13,CUST3515,West,Mumbai,DTDC,Sports,38879.56
ORD104204,2023-01-31,2023-02-06,CUST2283,South,Hyderabad,India Post,Sports,38757.01
ORD104205,2023-07-26,2023-07-28,CUST6421,East,Hyderabad,Delhivery,Home,25753.53
ORD104206,2023-07-14,2023-07-20,CUST1314,North,Bangalore,India Post,Electronics,3554.88
ORD104207,2023-10-22,2023-10-27,CUST4527,South,Hyderabad,Ecom Express,Electronics,34237.8
ORD104208,2023-06-18,2023-06-24,CUST2352,South,Kolkata,DTDC,Beauty,13566.73
ORD104209,2023-12-17,2023-12-24,CUST1363,South,Kolkata,Delhivery,Electronics,14328.91
ORD104210,2023-09-27,2023-10-06,CUST4555,West,Kolkata,DTDC,Home,34028.92
ORD104211,2023-07-24,2023-07-29,CUST6853,South,Bangalore,Delhivery,Home,5747.19
ORD104212,2023-07-05,2023-07-13,CUST6552,West,Delhi,India Post,Home,25977.62
ORD104213,2023-08-13,2023-08-14,CUST2426,West,Kolkata,Delhivery,Beauty,23105.89
ORD104214,2023-11-04,2023-11-11,CUST8203,West,Delhi,India Post,Electronics,42870.76
ORD104215,2023-06-20,2023-06-29,CUST3590,East,Bangalore,India Post,Home,4571.5
ORD104216,2023-02-06,2023-02-07,CUST3533,East,Mumbai,Delhivery,Sports,39941.52
ORD104217,2023-11-29,2023-12-07,CUST5983,West,Chennai,Ecom Express,Fashion,46355.35
ORD104218,2023-11-28,2023-12-04,CUST5583,East,Kolkata,India Post,Fashion,33870.61
ORD104219,2023-10-18,2023-10-22,CUST5786,South,Delhi,Ecom Express,Home,29550.42
ORD104220,2023-10-22,2023-10-24,CUST2496,North,Hyderabad,Delhivery,Beauty,39210.84
ORD104221,2023-10-12,2023-10-21,CUST2988,West,Mumbai,DTDC,Beauty,44383.59
ORD104222,2023-05-09,2023-05-10,CUST2346,North,Hyderabad,Delhivery,Fashion,5388.29
ORD104223,2023-08-12,2023-08-20,CUST7591,North,Hyderabad,Ecom Express,Electronics,21657.4
ORD104224,2023-12-24,2024-01-03,CUST6100,East,Bangalore,Ecom Express,Fashion,30619.23
ORD104225,2023-06-20,2023-06-27,CUST2033,North,Bangalore,Blue Dart,Beauty,22201.97
ORD104226,2023-01-01,2023-01-03,CUST4989,North,Chennai,Delhivery,Electronics,11074.06
ORD104227,2023-06-23,2023-06-26,CUST3307,West,Kolkata,Blue Dart,Sports,11706.21
ORD104228,2023-04-19,2023-04-22,CUST4764,South,Delhi,DTDC,Home,28535.87
ORD104229,2023-10-19,2023-10-20,CUST1791,North,Kolkata,DTDC,Beauty,43922.8
ORD104230,2023-07-03,2023-07-13,CUST9386,South,Chennai,Ecom Express,Sports,24180.27
ORD104231,2023-07-09,2023-07-18,CUST5957,North,Bangalore,Blue Dart,Electronics,24920.62
ORD104232,2023-10-05,2023-10-08,CUST2329,North,Hyderabad,DTDC,Fashion,13621.1
ORD104233,2023-02-06,2023-02-13,CUST9914,West,Mumbai,India Post,Fashion,24781.67
ORD104234,2023-11-09,2023-11-13,CUST6268,East,Bangalore,DTDC,Fashion,7873.1
ORD104235,2023-06-16,2023-06-24,CUST3604,East,Bangalore,Delhivery,Beauty,33357.64
ORD104236,2023-02-23,2023-02-28,CUST4767,North,Bangalore,DTDC,Fashion,33995.24
ORD104237,2023-06-13,2023-06-14,CUST2322,South,Mumbai,DTDC,Home,36176.31
ORD104238,2023-12-26,2024-01-04,CUST6835,West,Chennai,Ecom Express,Home,15252.45
ORD104239,2023-07-17,2023-07-23,CUST7567,North,Mumbai,Delhivery,Home,42868.83
ORD104240,2023-11-08,2023-11-09,CUST7575,North,Kolkata,Ecom Express,Electronics,22705.05
ORD104241,2023-09-04,2023-09-09,CUST2675,North,Hyderabad,Ecom Express,Sports,36808.84
ORD104242,2023-07-07,2023-07-09,CUST5497,North,Chennai,India Post,Beauty,39279.02
ORD104243,2023-03-21,2023-03-24,CUST2690,West,Mumbai,Delhivery,Beauty,46548.79
ORD104244,2023-11-26,2023-12-02,CUST3160,West,Hyderabad,Ecom Express,Sports,4148.79
ORD104245,2023-01-15,2023-01-17,CUST6636,East,Mumbai,India Post,Beauty,14618.16
ORD104246,2023-12-17,2023-12-21,CUST4113,West,Chennai,Blue Dart,Electronics,2458.31
ORD104247,2023-08-15,2023-08-23,CUST4171,North,Bangalore,Ecom Express,Electronics,46074.45
ORD104248,2023-11-26,2023-12-05,CUST7771,South,Hyderabad,Blue Dart,Fashion,32244.32
ORD104249,2023-08-10,2023-08-11,CUST2896,North,Kolkata,Blue Dart,Beauty,38249.38
ORD104250,2023-03-04,2023-03-13,CUST8855,East,Hyderabad,DTDC,Beauty,43873.16
ORD104251,2023-08-03,2023-08-10,CUST4797,East,Chennai,Blue Dart,Home,25883.14
ORD104252,2023-09-06,2023-09-07,CUST9775,North,Bangalore,Ecom Express,Electronics,25216.37
ORD104253,2023-06-28,2023-06-30,CUST8084,West,Chennai,Delhivery,Fashion,47800.86
ORD104254,2023-09-13,2023-09-16,CUST3324,North,Chennai,Ecom Express,Electronics,9523.46
ORD104255,2023-05-04,2023-05-11,CUST8815,East,Chennai,Delhivery,Fashion,8796.47
ORD104256,2023-01-17,2023-01-18,CUST5856,East,Delhi,Blue Dart,Electronics,15390.66
ORD104257,2023-11-20,2023-11-24,CUST4805,West,Bangalore,Ecom Express,Electronics,41060.7
ORD104258,2023-01-31,2023-02-03,CUST3046,West,Mumbai,Ecom Express,Fashion,11848.77
ORD104259,2023-07-14,2023-07-19,CUST9892,North,Hyderabad,Ecom Express,Beauty,33576.71
ORD104260,2023-08-21,2023-08-22,CUST9468,West,Delhi,DTDC,Electronics,29924.1
ORD104261,2023-09-23,2023-09-24,CUST1208,North,Mumbai,Blue Dart,Sports,37761.22
ORD104262,2023-04-03,2023-04-11,CUST4902,West,Hyderabad,DTDC,Fashion,22859.3
ORD104263,2023-07-20,2023-07-26,CUST2967,North,Mumbai,Delhivery,Beauty,9099.43
ORD104264,2023-01-28,2023-02-02,CUST7988,East,Bangalore,Blue Dart,Electronics,44562.25
ORD104265,2023-05-03,2023-05-08,CUST3799,South,Delhi,DTDC,Electronics,35121.24
ORD104266,2023-01-07,2023-01-13,CUST6541,North,Bangalore,Blue Dart,Electronics,1379.86
ORD104267,2023-08-12,2023-08-15,CUST9498,South,Chennai,DTDC,Sports,26885.71
ORD104268,2023-12-09,2023-12-16,CUST6175,East,Bangalore,Blue Dart,Beauty,22610.29
ORD104269,2023-08-11,2023-08-13,CUST6616,East,Chennai,India Post,Electronics,47535.12
ORD104270,2023-02-14,2023-02-20,CUST4596,South,Delhi,India Post,Beauty,3739.15
ORD104271,2023-06-06,2023-06-16,CUST9716,North,Delhi,Delhivery,Home,465.83
ORD104272,2023-11-09,2023-11-15,CUST8628,West,Mumbai,Blue Dart,Fashion,31806.35
ORD104273,2023-12-14,2023-12-22,CUST5980,North,Kolkata,Ecom Express,Electronics,40112.9
ORD104274,2023-01-25,2023-02-02,CUST7213,South,Bangalore,Delhivery,Electronics,25897.26
ORD104275,2023-05-04,2023-05-07,CUST2830,East,Kolkata,India Post,Fashion,19181.8
ORD104276,2023-04-07,2023-04-15,CUST4280,East,Delhi,Ecom Express,Sports,15575.09
ORD104277,2023-01-16,2023-01-18,CUST4003,North,Hyderabad,Ecom Express,Home,47103.18
ORD104278,2023-05-16,2023-05-23,CUST8405,North,Chennai,Ecom Express,Fashion,45205.49
ORD104279,2023-10-31,2023-11-02,CUST1732,East,Mumbai,Delhivery,Home,25051.82
ORD104280,2023-03-31,2023-04-09,CUST2409,North,Kolkata,Ecom Express,Sports,7803.98
ORD104281,2023-12-16,2023-12-25,CUST1707,North,Hyderabad,Delhivery,Electronics,15934.37
ORD104282,2023-01-02,2023-01-09,CUST3583,East,Delhi,Delhivery,Electronics,48632.85
ORD104283,2023-05-01,2023-05-03,CUST5903,West,Kolkata,DTDC,Sports,14408.31
ORD104284,2023-05-17,2023-05-25,CUST2873,West,Delhi,Delhivery,Beauty,19193.12
ORD104285,2023-04-18,2023-04-20,CUST8710,West,Chennai,DTDC,Sports,25913.7
ORD104286,2023-01-21,2023-01-23,CUST6360,North,Mumbai,Blue Dart,Electronics,27558.15
ORD104287,2023-03-02,2023-03-10,CUST8523,North,Mumbai,DTDC,Sports,32321.05
ORD104288,2023-07-26,2023-08-01,CUST9040,West,Bangalore,Ecom Express,Fashion,3005.66
ORD104289,2023-06-30,2023-07-03,CUST4492,East,Kolkata,Ecom Express,Sports,36083.76
ORD104290,2023-08-07,2023-08-11,CUST3994,South,Hyderabad,Ecom Express,Sports,6642.53
ORD104291,2023-08-07,2023-08-14,CUST1123,South,Hyderabad,Ecom Express,Fashion,44308.68
ORD104292,2023-01-18,2023-01-20,CUST3214,West,Mumbai,India Post,Electronics,19228.25
ORD104293,2023-05-05,2023-05-06,CUST8428,South,Chennai,Delhivery,Fashion,23887.78
ORD104294,2023-09-21,2023-09-30,CUST3194,North,Delhi,Ecom Express,Sports,4136.18
ORD104295,2023-06-30,2023-07-09,CUST9042,North,Hyderabad,Delhivery,Sports,21129.3
ORD104296,2023-08-09,2023-08-14,CUST8235,North,Bangalore,Delhivery,Fashion,35652.42
ORD104297,2023-08-13,2023-08-15,CUST1054,West,Chennai,Delhivery,Fashion,13876.1
ORD104298,2023-07-13,2023-07-17,CUST3775,South,Kolkata,Ecom Express,Home,26260.31
ORD104299,2023-02-07,2023-02-12,CUST6908,East,Hyderabad,Delhivery,Electronics,33781.07
ORD104300,2023-06-08,2023-06-13,CUST9920,East,Kolkata,Blue Dart,Home,26858.5
ORD104301,2023-05-07,2023-05-08,CUST7152,West,Hyderabad,Ecom Express,Fashion,11733.39
ORD104302,2023-10-16,2023-10-25,CUST7857,South,Hyderabad,Delhivery,Beauty,29058.89
ORD104303,2023-08-12,2023-08-20,CUST7064,North,Hyderabad,India Post,Fashion,9718.61
ORD104304,2023-09-22,2023-09-26,CUST5368,South,Kolkata,India Post,Beauty,38728.05
ORD104305,2023-07-17,2023-07-18,CUST9624,West,Bangalore,Ecom Express,Fashion,21650.03
ORD104306,2023-02-21,2023-02-25,CUST2297,East,Kolkata,India Post,Electronics,104.69
ORD104307,2023-09-25,2023-10-02,CUST5590,East,Hyderabad,DTDC,Sports,1534.53
ORD104308,2023-06-29,2023-07-07,CUST1500,East,Kolkata,Ecom Express,Fashion,5891.38
ORD104309,2023-03-26,2023-04-05,CUST7629,East,Kolkata,DTDC,Beauty,48783.27
ORD104310,2023-08-13,2023-08-19,CUST4969,North,Chennai,Ecom Express,Beauty,10889.65
ORD104311,2023-03-29,2023-04-05,CUST5856,North,Mumbai,Blue Dart,Beauty,32207.52
ORD104312,2023-02-25,2023-03-07,CUST8600,East,Hyderabad,Ecom Express,Fashion,22640.21
ORD104313,2023-01-25,2023-02-01,CUST4870,West,Delhi,Blue Dart,Home,3097.64
ORD104314,2023-12-21,2023-12-26,CUST3432,West,Chennai,Blue Dart,Fashion,15269.9
ORD104315,2023-04-13,2023-04-16,CUST9709,South,Delhi,India Post,Fashion,23749.9
ORD104316,2023-08-04,2023-08-12,CUST2021,South,Hyderabad,DTDC,Home,48501.34
ORD104317,2023-04-12,2023-04-20,CUST4115,South,Bangalore,India Post,Sports,46921.55
ORD104318,2023-04-04,2023-04-09,CUST2806,East,Kolkata,Delhivery,Beauty,27138.81
ORD104319,2023-05-04,2023-05-13,CUST4867,South,Bangalore,India Post,Fashion,1249.06
ORD104320,2023-05-06,2023-05-08,CUST6291,South,Chennai,Ecom Express,Fashion,37369.79
ORD104321,2023-10-18,2023-10-28,CUST7016,North,Chennai,DTDC,Home,2881.82
ORD104322,2023-11-20,2023-11-30,CUST4734,South,Hyderabad,DTDC,Sports,14190.86
